Customer_id,Date_disb,pay_type,area_code,pin_code,state,dealer,product_code,tenure,roi,emi,proc_fee,asset_cost,loan_amt,gender,qualification,employ_type,resid_type,age,cibil_score,net_salary,net_irr,fraud
0,2/13/2020,ACH,3075,530041,AP,DEALER,SC,0.470588235,-0.793281608,0.124252057,-0.093757816,87000,71000,M,OTHERS,SAL,O,0.306122449,-0.906781205,0.158169082,-1.321152847,0
1,06-02-2020,ADM,3075,532123,AP,DEALER,SC,0.352941176,-0.952044904,0.083863126,-0.572295098,61500,51000,F,PG,SAL,O,0.551020408,0.1632039,1.161336461,-1.308268664,0
2,10-02-2020,ADM,3075,533218,AP,ASC,SC,0.352941176,0.318061467,0.210078534,0.913554648,87000,74038,M,SSC,SEP,O,0.530612245,,0.910544616,0.605032534,0
3,10-02-2020,ADM,3075,532484,AP,DEALER,SC,0.352941176,-1.309262321,0.166510845,0.649592802,84000,69720,M,OTHERS,AGR,O,0.224489796,-0.167981966,-0.544048083,-1.098900688,0
4,10-02-2020,ADM,3075,530046,AP,DEALER,SC,0.352941176,-0.71389996,0.092090501,-0.572295098,61500,52220,F,HSC,SAL,O,0.224489796,,-0.343414608,-0.986164085,0
5,07-02-2020,ADM,3075,530045,AP,DEALER,SC,0.235294118,-0.956013987,0.150056096,-0.448829073,61500,51000,F,UG,SAL,O,0.673469388,,0.158169082,-0.921743169,0
6,07-02-2020,ADM,3075,535578,AP,DEALER,SC,0.352941176,-0.436064191,0.194184742,-0.093757816,87000,73000,M,SSC,SAL,O,0.142857143,,-0.343414608,-0.12614486,0
7,2/16/2020,ADM,3075,532001,AP,DEALER,SC,0.411764706,-1.190189849,0.170157068,0.70579113,86000,70152,M,HSC,SEP,O,0.734693878,-0.804877862,-0.092622763,-0.908858986,0
8,04-02-2020,ADM,3075,533461,AP,DEALER,SC,0.549019608,0.536361,0.141548242,0.743256683,84000,70684,M,HSC,AGR,O,0.224489796,-0.728450354,0.408960927,0.6308009,0
9,2/28/2020,ADM,3072,787001,AS,DEALER,SC,0.588235294,0.754660533,0.105553478,0.70749411,86600,70072,F,HSC,SEP,O,0.510204082,,-0.092622763,0.534169526,0
10,2/29/2020,ACH,3072,788005,AS,DEALER,SC,0.588235294,-0.118537598,0.07460733,-1.726063812,78863,64720,M,HSC,SEP,O,0.551020408,-0.397264488,0.810227878,-0.950732582,0
11,2/29/2020,ADM,3072,788005,AS,DEALER,SC,0.588235294,-0.118537598,0.123504114,-1.726063812,92403,78528,F,PG,SEP,O,0.326530612,,0.158169082,-0.992606177,0
12,2/29/2020,ADM,3072,786012,AS,ASC,SC,0.588235294,0.714969708,0.105646971,0.858207809,84279,70241,F,UG,SEP,O,0.12244898,,0.408960927,0.701663907,0
13,2/21/2020,ADM,3072,785015,AS,DEALER,SC,0.470588235,0.556206412,0.094521316,0.232362787,72537,59399,M,UG,SAL,O,0.510204082,1.360568185,0.16499062,0.431096061,0
14,2/21/2020,ADM,3072,781022,AS,DEALER,SC,0.588235294,-0.118537598,0.118455497,-1.726063812,90731,77121,F,UG,SEP,O,0.204081633,,-0.092622763,-0.995827223,0
15,2/21/2020,ADM,3072,782447,AS,ASC,SC,0.352941176,0.198988995,0.198765894,0.785831174,86656,72088,F,HSC,SEP,O,0.367346939,,0.408960927,0.56960103,0
16,2/21/2020,ADM,3072,788722,AS,ASC,SC,0.588235294,-0.118537598,0.094053852,-1.726063812,86600,70228,M,HSC,SAL,O,0.632653061,-0.244409473,0.308644189,-0.973279902,0
17,2/29/2020,ADM,3072,782435,AS,ASC,MO,0.470588235,0.278370643,0.057124159,0.401809263,60613,51148,M,HSC,SEP,O,0.489795918,,-0.092622763,0.460085473,0
18,2/29/2020,ACH,3072,782426,AS,ASC,SC,0.588235294,0.714969708,0.09302543,0.436720346,83500,66848,M,OTHERS,SEP,O,0.632653061,,-0.343414608,0.501959069,0
19,2/29/2020,ADM,3072,787023,AS,ASC,MC,0.647058824,0.714969708,0.082086761,0.665771109,78000,63882,M,HSC,SEP,O,0.775510204,,-0.092622763,0.778969006,0
20,2/22/2020,ADM,3072,785682,AS,DEALER,MC,0.588235294,-0.634518311,0.168380703,1.485755811,114901,93899,M,HSC,SAL,O,0.081632653,,-0.092622763,-0.438586301,0
21,2/27/2020,ACH,3072,784509,AS,ASC,SC,0.68627451,0.43713394,0.087135378,0.649592802,82720,66227,F,SSC,SEP,O,0.285714286,,-0.343414608,0.527727435,0
22,2/27/2020,ACH,3072,784175,AS,DEALER,SC,0.705882353,-0.118537598,0.084704562,-1.726063812,82837,67565,M,UG,SAL,O,0.102040816,-0.932257041,-0.142781132,-0.957174673,0
23,2/20/2020,ADM,3058,843120,BR,ASC,MC,0.450980392,0.595897236,0.11854899,0.147213805,66500,54847,M,OTHERS,SEP,O,0.346938776,-0.626547011,-0.293256239,0.766084823,0
24,2/20/2020,ACH,3068,851127,BR,DEALER,MO,0.352941176,0.568113659,0.096110696,-0.006054364,59600,50400,M,OTHERS,SEP,O,0.285714286,-0.75392619,0.108010713,1.252462737,0
25,2/24/2020,ADM,3058,802301,BR,DEALER,SC,0.352941176,-0.674209136,0.189790576,-0.108233143,89400,72800,M,UG,SEP,O,0.12244898,-0.066078622,0.158169082,-0.976500948,0
26,2/24/2020,ACH,3068,843302,BR,DEALER,MO,0.470588235,0.63558806,0.063855647,0.051846944,57975,51900,M,OTHERS,SEP,O,0.469387755,-0.855829533,-0.092622763,0.801516327,0
27,2/27/2020,ACH,3068,855108,BR,DEALER,SC,0.588235294,0.794351357,0.088631264,0.503136552,72687,65367,M,UG,SAL,O,0.163265306,,-0.443731345,0.749979594,0
28,2/28/2020,ADM,3058,843113,BR,ASC,MC,0.352941176,-0.991735728,0.31170531,1.865520273,120500,99899,M,HSC,SEP,O,0.408163265,-0.167981966,1.161336461,-0.225997279,0
29,2/28/2020,ADM,3068,843330,BR,ASC,MC,0.470588235,1.143630609,0.107797307,-1.171743935,72000,60900,M,OTHERS,SEP,O,0.306122449,,-0.443731345,0.646906129,0
30,2/28/2020,ADM,3058,843103,BR,DEALER,MC,0.450980392,-1.150499025,0.124532536,0.454601632,73559,60183,M,SSC,SEP,O,0.448979592,,0.25848582,-0.300081332,0
31,07-02-2020,ADM,3015,495671,CG,DEALER,MC,0.352941176,0.238679819,0.161555722,0.956129139,76000,64400,M,HSC,SAL,O,0.12244898,0.341534751,-0.443731345,0.48585384,1
32,2/18/2020,ADM,3015,492007,CG,DEALER,SC,0.470588235,-1.150499025,0.099663426,0.147213805,80000,65900,M,HSC,SEP,O,0.755102041,0.035824721,0.158169082,-1.929930501,1
33,2/25/2020,ACH,3045,110044,DL,DEALER,SC,0.352941176,0.556206412,0.131357517,0.147213805,68900,57500,M,UG,SAL,R,0.183673469,-1.136063728,-0.092622763,0.634021946,0
34,2/29/2020,ADM,3045,110053,DL,DEALER,SC,0.352941176,-0.991735728,0.15762902,0.550819982,79400,66872,M,UG,SAL,O,0.142857143,-0.244409473,-0.343414608,-0.999048268,0
35,2/20/2020,ADM,3045,110044,DL,DEALER,SC,0.235294118,0.159298171,0.28197457,0.700682191,87133,70500,M,UG,SEP,O,0.183673469,-1.67105628,0.659752771,0.379559329,0
36,2/20/2020,ADM,3045,110032,DL,DEALER,SC,0.352941176,-0.555136663,0.125467464,-0.433502256,68900,58899,M,UG,SAL,O,0.306122449,-1.05963622,0.158169082,-0.786459246,1
37,2/24/2020,ADM,3045,110088,DL,DEALER,SC,0.666666667,-0.356682543,0.054693343,-0.384115846,71532,59899,M,HSC,SAL,O,0.326530612,-0.499167832,0.659752771,-0.886311666,0
38,2/24/2020,ADM,3045,110074,DL,DEALER,SC,0.352941176,0.278370643,0.172681376,0.71004858,79423,66550,M,UG,SEP,O,0.12244898,-0.626547011,1.161336461,0.605032534,0
39,2/19/2020,ADM,3045,110052,DL,DEALER,SC,0.352941176,-0.559105746,0.133975318,-0.304075803,75800,60715,F,PG,SEP,O,0.204081633,-0.499167832,-0.443731345,-0.754248788,0
40,2/19/2020,ADM,3045,110052,DL,DEALER,SC,0.588235294,-0.416218779,0.078440539,-0.193382125,78848,66900,M,PG,SEP,O,0.06122449,,-0.293256239,-0.957174673,0
41,2/19/2020,ADM,3045,110018,DL,DEALER,SC,0.352941176,0.357752291,0.145848915,0.6581077,75750,60900,F,UG,SEP,R,0.285714286,-0.626547011,-0.092622763,0.579264167,0
42,2/27/2020,ADM,3045,110044,DL,DEALER,SC,0.352941176,0.556206412,0.151738968,0.274937279,74500,61600,F,HSC,SEP,O,0.510204082,,-0.544048083,0.617916717,0
43,2/20/2020,ADM,3049,201206,UP,ASC,MC,0.352941176,-1.527561854,0.077692595,0.6581077,61550,50900,M,HSC,SEP,O,0.367346939,,-0.493889714,-0.512670354,0
44,2/19/2020,ADM,3049,121005,HA,DEALER,MC,0.352941176,-1.448180206,0.078066567,0.487809735,61400,50800,M,SSC,SAL,O,0.285714286,0.061300557,-0.343414608,-0.509449309,0
45,2/19/2020,ACH,3049,201310,UP,ASC,MC,0.235294118,0.893578417,0.18829469,-1.130020934,67300,54100,M,HSC,SEP,O,0.346938776,-1.492725429,-0.343414608,0.634021946,0
46,2/19/2020,ADM,3049,110094,DL,DEALER,SC,0.411764706,-1.348953146,0.125,0.390739895,74819,60800,M,HSC,SEP,O,0.571428571,-0.397264488,-0.443731345,-1.053806047,0
47,2/28/2020,ADM,3049,201310,UP,ASC,MC,0.352941176,0.63558806,0.134162304,0.300481973,67300,57899,M,HSC,SAL,O,0.265306122,,-0.644364821,0.824063647,0
48,2/28/2020,ADM,3049,201003,UP,DEALER,SC,0.352941176,-0.733745372,0.187079282,0.002460534,85634,72400,M,UG,SAL,O,0.142857143,-0.626547011,-0.393572976,-1.002269314,0
49,2/25/2020,ADM,3049,201301,UP,ASC,MC,0.235294118,0.179143583,0.185957367,-0.057995243,67300,54959,M,UG,SAL,O,0.285714286,-0.957732877,-0.343414608,1.097852539,0
50,2/25/2020,ADM,3049,122101,HA,DEALER,MC,0.352941176,0.238679819,0.119857891,0.291967075,67309,55899,M,UG,SAL,R,0.387755102,0.137728064,0.408960927,0.582485213,0
51,03-02-2020,ACH,3026,390016,GJ,DEALER,SC,0.235294118,-1.4719947,0.230646971,0.6581077,82000,65600,M,UG,SAL,R,0.244897959,,-0.443731345,-0.702712056,0
52,10-02-2020,ADM,3032,396191,GJ,DEALER,SC,0.549019608,0.576051824,0.137060583,0.649592802,85693,69500,M,OTHERS,SAL,O,0.204081633,-0.040602787,-0.443731345,0.650127175,1
53,12-02-2020,ACH,3026,388345,GJ,DEALER,SC,0.470588235,-0.952044904,0.065538519,0.198303194,70600,56480,F,HSC,SAL,O,0.408163265,,-0.092622763,-0.818669704,0
54,2/19/2020,ADM,3026,388001,GJ,DEALER,SC,0.470588235,-0.952044904,0.065538519,0.198303194,70600,56480,M,UG,SAL,O,0.326530612,-0.244409473,-0.052496068,-0.818669704,0
55,2/26/2020,ADM,3026,389270,GJ,ASC,MC,0.450980392,1.032496301,0.129113687,-1.204100548,67800,56000,M,UG,AGR,O,0.387755102,-1.110587892,-0.092622763,0.637242992,0
56,2/29/2020,ADM,3026,389230,GJ,ASC,SC,0.470588235,0.63558806,0.110508601,0.402660753,77670,63000,M,UG,AGR,O,0.673469388,0.010348885,-0.343414608,0.527727435,0
57,2/27/2020,ADM,3030,382424,GJ,DEALER,SC,0.352941176,-1.210035261,0.125934929,0.340501995,75740,60650,F,UG,SEP,O,0.12244898,,-0.092622763,-0.88309062,0
58,2/27/2020,ADM,3030,380001,GJ,DEALER,SC,0.450980392,-0.197919246,0.202131638,-1.726063812,87000,73950,M,UG,SEP,O,0.102040816,,0.03277316,-0.973279902,1
59,2/27/2020,ACH,3030,385535,GJ,DEALER,SC,0.352941176,0.258525231,0.15987285,-1.726063812,77043,64000,M,OTHERS,SEP,O,0.306122449,-0.371788652,0.158169082,-0.345175973,0
60,2/27/2020,ADM,3030,382440,GJ,DEALER,SC,0.352941176,-1.150499025,0.142483171,0.456304612,77180,64059,F,OTHERS,SEP,O,0.12244898,-1.874862967,-0.092622763,-0.825111796,0
61,08-02-2020,ADM,3031,362310,GJ,DEALER,SC,0.352941176,-1.217973426,0.109012715,0.215332991,71200,57000,M,SSC,AGR,O,0.448979592,,-0.594206452,-0.850880162,0
62,2/18/2020,ACH,3031,370110,GJ,DEALER,SC,0.235294118,0.198988995,0.240370232,-1.726063812,75063,63700,M,HSC,SAL,R,0.367346939,0.77462396,3.669254908,-0.325849699,0
63,05-02-2020,ADM,3091,171209,HP,ASC,MC,0.352941176,0.476824764,0.134349289,0.402660753,71086,58300,M,HSC,SEP,O,0.265306122,,-0.594206452,0.746758548,0
64,05-02-2020,ACH,3091,175125,HP,ASC,SC,0.588235294,0.707031544,0.086106956,0.615533209,79678,65000,M,HSC,AGR,O,0.102040816,,-0.443731345,0.666232404,0
65,2/13/2020,ACH,3091,173209,HP,DEALER,SC,0.352941176,-0.436064191,0.146409873,0.445235244,74626,62999,F,UG,SEP,O,0.163265306,-0.371788652,-0.092622763,0.047791613,0
66,2/26/2020,ADM,3091,173025,HP,DEALER,SC,0.352941176,-1.217973426,0.12144727,0.383927976,74626,59699,F,HSC,SEP,O,0.265306122,,-0.092622763,-0.837995979,0
67,2/26/2020,ADM,3091,160036,CH,DEALER,SC,0.588235294,-0.257455482,0.045718025,-0.363680091,67807,57000,F,UG,SAL,R,0.387755102,-1.339870414,-0.092622763,-0.709154147,0
68,2/26/2020,ADM,3091,160015,CH,DEALER,SC,0.352941176,0.456979352,0.141080778,0.057807373,74626,59700,M,UG,SAL,O,0.734693878,0.086776393,-0.092622763,1.017326395,0
69,2/26/2020,ADM,3091,160025,CH,DEALER,SC,0.352941176,-1.217973426,0.12144727,0.308996872,74626,59700,M,UG,SEP,O,0.653061224,,-0.092622763,-0.886311666,0
70,2/29/2020,ADM,3091,177026,HP,DEALER,SC,0.588235294,0.43713394,0.129394166,0.402660753,94211,77800,M,OTHERS,SAL,O,0.142857143,,1.161336461,-0.052060807,0
71,2/28/2020,ADM,3091,176031,HP,ASC,MC,0.588235294,1.131723362,0.057872102,-1.726063812,63315,56100,M,SSC,SAL,O,0.775510204,1.436995692,0.158169082,0.366675146,0
72,2/28/2020,ADM,3091,176029,HP,ASC,SC,0.588235294,-0.952044904,0.053851907,0.411175651,74626,61720,M,PG,SAL,O,0.693877551,-0.066078622,0.158169082,-1.108563825,0
73,2/27/2020,ADM,3091,175125,HP,ASC,SC,0.352941176,0.29027789,0.125373972,0.215332991,67807,56900,F,HSC,SAL,O,0.469387755,,-0.594206452,0.56960103,0
74,03-02-2020,ACH,3047,123035,HA,ASC,MC,0.450980392,1.028527219,0.113593867,-0.448829073,65000,52948,M,HSC,SEP,O,0.408163265,,-0.092622763,1.162273455,0
75,06-02-2020,ADM,3047,132040,HA,ASC,SC,0.568627451,0.63558806,0.122943156,0.598503412,75800,65940,M,OTHERS,SEP,O,0.714285714,,0.659752771,0.775747961,0
76,03-02-2020,ACH,3047,124001,HA,DEALER,SC,0.352941176,0.357752291,0.147251309,0.360086261,73678,61188,M,OTHERS,SAL,O,0.163265306,-1.05963622,-0.443731345,0.646906129,0
77,07-02-2020,ADM,3047,127021,HA,DEALER,SC,0.333333333,-1.4719947,0.218492895,0.487809735,79000,63524,M,UG,SEP,O,0.428571429,,0.408960927,-0.747806697,0
78,2/18/2020,ADM,3053,822124,JH,DEALER,SC,0.352941176,0.278370643,0.148092745,0.428205447,70000,61555,F,UG,SEP,O,0.346938776,-2.741041386,0.158169082,0.576043122,0
79,06-02-2020,ACH,3053,816105,JH,ASC,MC,0.588235294,1.290486658,0.079094989,-1.130020934,70000,61200,M,SSC,SEP,O,0.428571429,-0.422740324,0.158169082,0.727432274,0
80,2/18/2020,ADM,3090,180003,JK,DEALER,SC,0.352941176,-1.309262321,0.097419596,0.136995927,68380,54704,M,OTHERS,SAL,O,0.612244898,,-0.343414608,-0.957174673,0
81,2/26/2020,ACH,3090,180002,JK,DEALER,SC,0.235294118,-1.4719947,0.149308153,0.036520128,64676,51741,F,UG,SEP,O,0.367346939,,-0.092622763,-0.618964865,0
82,2/26/2020,ADM,3090,180010,JK,DEALER,SC,0.352941176,-1.38864397,0.106020942,0.207669582,70956,56765,M,UG,SAL,L,0.163265306,-0.601071175,0.158169082,-1.095679642,0
83,2/29/2020,ACH,3090,180010,JK,DEALER,SC,0.588235294,-0.991735728,0.019820494,0.036520128,64676,51741,M,UG,SEP,O,0.102040816,-0.728450354,-0.343414608,-1.092458596,0
84,2/27/2020,ACH,3090,180004,JK,DEALER,SC,0.352941176,-0.991735728,0.086948392,0.036520128,64676,51741,M,UG,SEP,R,0.265306122,,-0.092622763,-0.470796759,0
85,2/27/2020,ACH,3090,181141,JK,ASC,SC,0.352941176,-1.309262321,0.083769634,0.036520128,64676,51741,M,OTHERS,SEP,O,0.204081633,0.265107244,-0.343414608,-0.921743169,0
86,12-02-2020,ADM,3009,560102,KA,DEALER,SC,0.235294118,-0.158228422,0.252430815,-0.031599059,82073,66399,F,UG,SEP,O,0.489795918,-1.136063728,-0.343414608,-0.358060157,0
87,11-02-2020,ACH,3009,560102,KA,DEALER,SC,0.254901961,-0.614672899,0.277393418,0.828405665,82073,74899,M,UG,SAL,R,0.204081633,-1.798435459,0.810227878,0.186296581,0
88,2/20/2020,ADM,3009,560017,KA,DEALER,SC,0.352941176,-0.753590784,0.142015707,-0.193382125,75000,62899,M,OTHERS,SAL,O,0.367346939,,-0.443731345,-0.992606177,0
89,2/15/2020,ACH,3009,562112,KA,ASC,SC,0.352941176,0.43713394,0.248223635,-1.726063812,95700,81399,M,UG,SEP,O,0.571428571,1.640802379,-0.092622763,-0.14869218,0
90,2/20/2020,ADM,3009,560036,KA,DEALER,SC,0.352941176,-0.197919246,0.201944652,-1.726063812,87000,73900,M,UG,SEP,O,0.612244898,-0.193457802,1.161336461,-0.96683781,0
91,2/22/2020,ADM,3009,562112,KA,ASC,SC,0.352941176,-0.158228422,0.146877337,0.828405665,78000,62399,F,UG,AGR,O,0.734693878,0.010348885,-0.092622763,-0.074608127,0
92,2/22/2020,DRE,3009,563135,KA,DEALER,MC,0.352941176,2.223221025,0.172026926,-0.02308416,72500,61625,M,OTHERS,AGR,O,0.795918367,,18.71686591,2.676164975,1
93,10-02-2020,ADM,3009,560037,KA,DEALER,SC,0.352941176,0.278370643,0.238780853,0.31751177,99900,80000,M,OTHERS,SEP,R,0.408163265,,0.910544616,-0.000524074,0
94,2/26/2020,ACH,3009,560037,KA,DEALER,SC,0.588235294,0.417288528,0.10013089,0.167649561,82400,69850,M,OTHERS,SAL,O,0.591836735,0.902003139,2.916879374,-0.06494499,0
95,2/27/2020,ACH,3009,562138,KA,DEALER,SC,0.235294118,-1.051271965,0.149121167,-0.278531108,59000,50999,M,UG,SAL,O,0.510204082,-0.601071175,0.158169082,-0.90563794,0
96,2/22/2020,ADM,3009,560083,KA,ASC,SC,0.411764706,-0.158228422,0.235321616,0.883752504,90300,80699,F,OTHERS,SEP,O,0.163265306,,-0.343414608,0.328022596,0
97,08-02-2020,ADM,3009,560093,KA,ASC,SC,0.235294118,0.000534874,0.313014211,0.828405665,90200,75900,M,OTHERS,SEP,O,0.530612245,-0.269885309,0.408960927,0.17985449,0
98,2/15/2020,ADM,3009,560075,KA,ASC,SC,0.450980392,0.238679819,0.205777861,0.402660753,90200,73400,M,OTHERS,SAL,R,0.326530612,,-0.092622763,0.086444162,0
99,2/15/2020,ADM,3009,560078,KA,ASC,SC,0.352941176,0.278370643,0.19895288,0.945911261,87130,71899,F,HSC,SAL,R,0.163265306,-1.97676631,-0.24309787,0.611474625,0
100,2/19/2020,ACH,3009,560100,KA,DEALER,SC,0.588235294,0.794351357,0.13145101,0.785831174,90500,76899,M,HSC,SEP,R,0.612244898,-0.804877862,-0.092622763,0.50840116,1
101,2/17/2020,ADM,3009,562101,KA,DEALER,MC,0.352941176,0.397443116,0.135097233,0.189788296,69700,58627,M,HSC,SEP,O,0.571428571,,1.923743669,0.411769787,0
102,2/28/2020,ACH,3009,562101,KA,DEALER,SC,0.509803922,0.43713394,0.186892296,0.6581077,84900,68999,M,HSC,SEP,O,0.469387755,-1.518201265,1.37200161,0.514843252,0
103,10-02-2020,ADM,3009,562157,KA,DEALER,SC,0.235294118,0.238679819,0.319745699,-1.726063812,90500,76399,M,PG,SEP,O,0.591836735,0.1632039,1.161336461,-0.316186561,1
104,10-02-2020,ADM,3009,560091,KA,ASC,SC,0.470588235,1.631827745,0.137434555,0.6581077,75000,66300,M,OTHERS,SEP,R,0.510204082,0.647244781,-0.343414608,2.698712296,1
105,2/19/2020,ACH,3009,562117,KA,DEALER,MC,0.352941176,0.238679819,0.144446522,0.487809735,70130,60899,M,UG,AGR,O,0.857142857,0.367010587,-0.092622763,0.328022596,0
106,12-02-2020,ACH,3009,560077,KA,DEALER,MC,0.705882353,-0.555136663,0.204375467,1.991540767,124000,103899,M,OTHERS,SAL,O,0.142857143,-1.314394579,0.158169082,-0.354839111,0
107,2/18/2020,ADM,3009,560026,KA,ASC,SC,0.450980392,-0.158228422,0.216997008,1.041278122,90260,76900,M,UG,SAL,R,0.081632653,,-0.092622763,-0.222776234,1
108,2/28/2020,ADM,3009,560043,KA,DEALER,SC,0.647058824,0.595897236,0.11013463,-1.726063812,85000,71899,F,OTHERS,SAL,R,0.367346939,-0.218933637,-0.443731345,-0.132586952,0
109,2/26/2020,ADM,3110,572118,KA,DEALER,SC,0.470588235,0.548268247,0.109012715,0.062064822,77000,62899,F,OTHERS,SAL,O,0.428571429,,-0.493889714,0.698442862,1
110,2/26/2020,ADM,3110,572121,KA,DEALER,SC,0.235294118,-0.158228422,0.360976066,0.56018637,99500,84100,M,OTHERS,SAL,O,0.06122449,,-0.167860316,-0.351618065,0
111,2/29/2020,ADM,3110,577514,KA,DEALER,MO,0.235294118,-0.555136663,0.171652954,0.062064822,59500,53900,M,OTHERS,AGR,O,0.367346939,,-0.092622763,0.328022596,0
112,2/28/2020,ACH,3110,577514,KA,DEALER,MO,0.352941176,0.318061467,0.096110696,-0.02308416,60500,50900,M,OTHERS,SEP,O,0.530612245,,-0.293256239,0.353790962,0
113,2/29/2020,ADM,3110,577525,KA,DEALER,MC,0.352941176,-0.297146306,0.188481675,0.402660753,82400,71400,M,OTHERS,SEP,O,0.673469388,,-0.092622763,0.031686384,0
114,2/14/2020,ACH,3024,583130,KA,ASC,SC,0.725490196,1.826312784,0.197643979,1.083852613,79519,67462,F,OTHERS,SEP,O,0.102040816,,1.66292015,3.18509021,0
115,10-02-2020,ADM,3024,584101,KA,DEALER,SC,0.588235294,0.834042181,0.144540015,1.033614713,90000,80249,M,UG,AGR,O,0.857142857,0.112252228,-0.343414608,0.759642732,0
116,2/17/2020,ADM,3024,583201,KA,DEALER,SC,0.235294118,-0.158228422,0.261686612,0.181273398,83000,67900,F,OTHERS,SEP,L,0.183673469,,-0.24309787,-0.251765646,0
117,2/22/2020,ADM,3025,573202,KA,DEALER,SC,0.352941176,-1.051271965,0.183713538,0.99870363,88500,72644,F,HSC,SEP,O,0.367346939,-0.626547011,-0.343414608,-0.976500948,0
118,2/28/2020,ADM,3025,573121,KA,ASC,SC,0.352941176,0.43713394,0.23092745,0.828405665,92000,77899,F,HSC,AGR,O,0.367346939,-0.626547011,-0.343414608,0.489074885,0
119,2/28/2020,ADM,3025,575001,KA,DEALER,SC,0.294117647,-0.118537598,0.37079282,0.487809735,100700,85599,M,OTHERS,SAL,O,0.142857143,,-0.092622763,-0.354839111,0
120,2/28/2020,ADM,3025,577144,KA,ASC,MO,0.352941176,0.43713394,0.096391174,-0.193382125,61000,50715,M,OTHERS,AGR,O,0.673469388,-0.244409473,-0.343414608,0.42465397,0
121,2/28/2020,ACH,3025,575004,KA,DEALER,SC,0.68627451,0.43713394,0.140332835,-1.726063812,100700,80799,F,OTHERS,SAL,O,0.469387755,-0.422740324,-0.343414608,-0.354839111,0
122,2/13/2020,ADM,3025,575014,KA,ASC,SC,0.352941176,-0.602765652,0.22933807,-1.726063812,92500,80924,M,OTHERS,SEP,O,0.530612245,,0.659752771,-1.646478472,0
123,04-02-2020,ADM,3022,673001,KL,DEALER,SC,0.529411765,-0.71389996,0.149027674,0.6581077,90695,77000,M,UG,SEP,O,0.040816327,,-0.343414608,-1.282500298,1
124,03-02-2020,ADM,3022,670004,KL,DEALER,SC,0.647058824,0.234710737,0.125934929,-0.704276021,87561,77700,M,SSC,SAL,O,0.06122449,,-0.343414608,-0.596417545,0
125,2/13/2020,ADM,3022,673017,KL,DEALER,SC,0.431372549,-0.872663256,0.156039641,0.232362787,77970,66200,M,SSC,SEP,O,0.387755102,,-0.343414608,-1.343700168,0
126,2/28/2020,ADM,3023,682028,KL,DEALER,MC,0.352941176,-0.559105746,0.163893044,0.402660753,78500,67000,M,HSC,SAL,O,0.591836735,0.137728064,0.158169082,0.250717497,0
127,2/28/2020,ACH,3023,682021,KL,DEALER,SC,0.68627451,-0.58292024,0.104151085,-0.736632634,87254,75000,F,UG,SAL,O,0.448979592,-0.652022847,-0.343414608,-1.256731931,0
128,2/28/2020,ADM,3023,689573,KL,ASC,SC,0.705882353,-0.281269977,0.106114435,-0.66170153,87943,74300,F,PG,SEP,O,0.224489796,-0.193457802,-0.293256239,-1.243847748,0
129,2/19/2020,ADM,3023,689572,KL,ASC,SC,0.588235294,-0.285239059,0.10433807,-0.66170153,87943,73800,M,PG,SEP,O,0.612244898,2.557932469,-0.092622763,-1.243847748,0
130,2/15/2020,ACH,3061,413211,MH,ASC,SC,0.352941176,-1.428334794,0.134816754,0.503136552,78800,63160,M,HSC,AGR,O,0.408163265,0.647244781,-0.092622763,-1.082795459,0
131,04-02-2020,ADM,3061,416510,MH,DEALER,SC,0.588235294,-0.71389996,0.065912491,-0.283640047,76895,64400,F,OTHERS,SEP,O,0.346938776,,-0.594206452,-1.308268664,1
132,06-02-2020,ADM,3061,415109,MH,DEALER,SC,0.666666667,0.73481512,0.138089005,0.962941058,87700,78930,M,UG,SEP,O,0.244897959,-0.066078622,0.158169082,0.679116587,0
133,11-02-2020,ADM,3061,416510,MH,DEALER,SC,0.588235294,-0.71389996,0.068717277,-0.283640047,76895,65200,F,HSC,SEP,O,0.673469388,0.188679736,-0.443731345,-1.31148971,0
134,2/20/2020,ADM,3061,413507,MH,ASC,SC,0.588235294,-0.674209136,0.088724757,0.743256683,85500,70900,F,OTHERS,SEP,O,0.306122449,,-0.092622763,-0.712375193,0
135,2/25/2020,ADM,3029,425001,MH,DEALER,SC,0.705882353,-0.455909603,0.10948018,-0.02308416,90000,76000,F,HSC,SEP,O,0.428571429,0.341534751,0.158169082,-0.986164085,0
136,2/25/2020,ADM,3029,445206,MH,ASC,SC,0.470588235,0.714969708,0.119577412,0.453750142,80000,64900,M,HSC,SEP,O,0.06122449,,-0.24309787,0.711327045,0
137,2/25/2020,ADM,3029,440009,MH,DEALER,SC,0.470588235,-0.356682543,0.059367988,-0.576552547,62789,53300,M,UG,SAL,O,0.510204082,,-0.443731345,-0.628628003,0
138,2/27/2020,ADM,3029,440027,MH,DEALER,SC,0.647058824,-0.356682543,0.030946148,-0.593582343,62789,53100,F,UG,SAL,R,0.306122449,,-0.443731345,-0.818669704,0
139,2/27/2020,ADM,3029,431605,MH,DEALER,SC,0.352941176,0.40538128,0.163332087,0.402660753,77000,64330,M,OTHERS,SEP,O,0.12244898,,-0.092622763,0.579264167,0
140,2/27/2020,ADM,3029,440013,MH,DEALER,SC,0.588235294,-0.475755015,0.096017203,-0.103975694,86501,72200,M,UG,SAL,O,0.469387755,-0.499167832,-0.343414608,-1.002269314,1
